Mgb,154,0.0974025974025974,0.0324675324675325,0.0779220779220779,0.0454545454545455,0.11038961038961,0.051948051948052,0.025974025974026,0.00649350649350649,0.0454545454545455,0.012987012987013,0.012987012987013,0.0584415584415584,0.12987012987013,0.012987012987013,0.0454545454545455,0.0194805194805195,0.0909090909090909,0.051948051948052,0.0454545454545455,0.025974025974026
Mgb,154,0.0974025974025974,0.0194805194805195,0.0844155844155844,0.0454545454545455,0.116883116883117,0.0584415584415584,0.0194805194805195,0.00649350649350649,0.0454545454545455,0.012987012987013,0.012987012987013,0.0454545454545455,0.12987012987013,0.012987012987013,0.0454545454545455,0.0194805194805195,0.0844155844155844,0.0584415584415584,0.0454545454545455,0.038961038961039
Mgb,154,0.0844155844155844,0.0194805194805195,0.116883116883117,0.0584415584415584,0.11038961038961,0.038961038961039,0.025974025974026,0,0.0454545454545455,0.012987012987013,0.012987012987013,0.0844155844155844,0.116883116883117,0.012987012987013,0.025974025974026,0.025974025974026,0.0844155844155844,0.051948051948052,0.038961038961039,0.0324675324675325
Mgb,154,0.0909090909090909,0.0194805194805195,0.0844155844155844,0.0454545454545455,0.11038961038961,0.0584415584415584,0.025974025974026,0.00649350649350649,0.0454545454545455,0.0194805194805195,0.012987012987013,0.038961038961039,0.12987012987013,0.012987012987013,0.051948051948052,0.0194805194805195,0.0909090909090909,0.0454545454545455,0.0584415584415584,0.0324675324675325
Mgb,154,0.0844155844155844,0.0194805194805195,0.103896103896104,0.0584415584415584,0.11038961038961,0.038961038961039,0.025974025974026,0,0.0454545454545455,0.012987012987013,0.012987012987013,0.0844155844155844,0.116883116883117,0.012987012987013,0.025974025974026,0.025974025974026,0.0909090909090909,0.051948051948052,0.038961038961039,0.038961038961039
Mgb,147,0.0748299319727891,0.0408163265306122,0.197278911564626,0.0680272108843537,0.0680272108843537,0.0272108843537415,0.0272108843537415,0,0.102040816326531,0,0.0136054421768707,0.00680272108843537,0.0816326530612245,0.0272108843537415,0.0136054421768707,0.0476190476190476,0.0340136054421769,0.0680272108843537,0.0884353741496599,0.0136054421768707
Mgb,154,0.0844155844155844,0.025974025974026,0.0974025974025974,0.0324675324675325,0.123376623376623,0.0454545454545455,0.0194805194805195,0,0.038961038961039,0.012987012987013,0.00649350649350649,0.0779220779220779,0.12987012987013,0.0194805194805195,0.025974025974026,0.012987012987013,0.0779220779220779,0.038961038961039,0.025974025974026,0.0324675324675325
Mgb,147,0.108843537414966,0.0272108843537415,0.156462585034014,0.0748299319727891,0.129251700680272,0.0408163265306122,0.0204081632653061,0.00680272108843537,0.0340136054421769,0.0272108843537415,0.00680272108843537,0.0340136054421769,0.0884353741496599,0.0272108843537415,0.0136054421768707,0.0408163265306122,0.0476190476190476,0.0680272108843537,0.0204081632653061,0.0272108843537415
Mgb,378,0.082010582010582,0.0529100529100529,0.0873015873015873,0.0714285714285714,0.126984126984127,0.037037037037037,0.0291005291005291,0.0132275132275132,0.0238095238095238,0.037037037037037,0.0105820105820106,0.0185185185185185,0.0793650793650794,0.0264550264550265,0.044973544973545,0.037037037037037,0.037037037037037,0.0661375661375661,0.0661375661375661,0.0529100529100529
Mgb,154,0.0974025974025974,0.0194805194805195,0.0974025974025974,0.038961038961039,0.116883116883117,0.0454545454545455,0.025974025974026,0,0.051948051948052,0.012987012987013,0.012987012987013,0.051948051948052,0.136363636363636,0.012987012987013,0.0454545454545455,0.012987012987013,0.0844155844155844,0.051948051948052,0.0454545454545455,0.038961038961039
Mgb,154,0.0909090909090909,0.0324675324675325,0.0844155844155844,0.0584415584415584,0.116883116883117,0.038961038961039,0.025974025974026,0,0.0454545454545455,0.012987012987013,0.012987012987013,0.0649350649350649,0.142857142857143,0.00649350649350649,0.038961038961039,0.012987012987013,0.0909090909090909,0.051948051948052,0.0454545454545455,0.025974025974026
Mgb,154,0.0714285714285714,0.025974025974026,0.11038961038961,0.051948051948052,0.116883116883117,0.0584415584415584,0.0194805194805195,0,0.038961038961039,0.0194805194805195,0.012987012987013,0.0779220779220779,0.123376623376623,0.025974025974026,0.0324675324675325,0.00649350649350649,0.0909090909090909,0.0454545454545455,0.038961038961039,0.0324675324675325
Mgb,154,0.0779220779220779,0.025974025974026,0.0844155844155844,0.0454545454545455,0.0974025974025974,0.051948051948052,0.0324675324675325,0,0.051948051948052,0.012987012987013,0.012987012987013,0.0584415584415584,0.12987012987013,0.0194805194805195,0.0584415584415584,0.012987012987013,0.0779220779220779,0.0649350649350649,0.038961038961039,0.0454545454545455
